"ID_RS","year","typ","AFSmg.l","BSB5mg.l","Camg.l","Chl.amg.l","Clmg.l","LFmS.m","Nges.Nmg.l","NH3..calc.mg.l","NH4.Nmg.l","NO2.Nmg.l","NO3.Nmg.l","O2.","O2mg.l","oPO4.Pmg.l","Pges.Pmg.l","pH.....","PO4.Pmg.l","TOCmg.l","Twa.C"
107006514,2011,"14",NA,NA,68,NA,70.45,60.25,2.375,0.00129371525,0.22,1.3875,0.02425,NA,9.125,NA,0.065,7.525,NA,14.5,11.475
107006516,2009,"15",NA,NA,NA,NA,104.088888888889,NA,NA,0.00242516972222222,0.163888888888889,NA,NA,NA,8.65555555555556,NA,NA,7.89444444444444,NA,6.42222222222222,13.7833333333333
107006516,2010,"15",NA,NA,NA,NA,112.9,93.5,5.5,0.003467355,0.195,5.05,0.045,NA,11.6,NA,0.145,7.95,NA,8.6,10.8
107006519,2009,"14",NA,NA,NA,NA,446.1,NA,NA,0.0027880779,0.1335,NA,NA,NA,9.36,NA,NA,7.925,NA,7.75,14.11
107006519,2010,"14",NA,NA,NA,NA,382,178.333333333333,6.5,0.002481276,0.163333333333333,6.3,0.0491666666666667,NA,12.7666666666667,NA,0.103333333333333,8.06666666666667,NA,8,5
107006520,2011,"14",NA,NA,82.75,NA,64.05,70,0.9375,0.00159470575,0.1075,0.25,0.0225,NA,6.725,NA,0.3175,7.7,NA,9.325,15.8
107006521,2009,"15",NA,NA,NA,NA,112.35,NA,NA,0.00212896111111111,0.100833333333333,NA,NA,NA,9.35,NA,NA,7.84444444444444,NA,9.66666666666667,14.2222222222222
107006521,2010,"15",7.66666666666667,NA,NA,NA,64.7,70,NA,0.00365841866666667,0.275,6.86666666666667,0.0866666666666667,NA,13,NA,0.133333333333333,8.1,NA,11,4.66666666666667
107006523,2001,"16",NA,NA,NA,NA,NA,66.65,NA,0.000985039,NA,NA,NA,NA,NA,NA,NA,8.26,NA,NA,NA
107006523,2005,"16",NA,NA,NA,NA,NA,64.5375,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9625,NA,NA,NA
107006523,2012,"16",NA,NA,NA,NA,NA,72.05,NA,NA,NA,NA,NA,NA,11.675,NA,NA,8.175,NA,NA,8.1
107006526,2009,"15G",NA,NA,NA,NA,77.4384615384615,NA,NA,0.00126111061538462,0.0592307692307692,NA,NA,NA,NA,NA,NA,8.00769230769231,NA,8.21538461538461,14.3076923076923
107006526,2010,"15G",5.75,NA,NA,NA,58.9,66,NA,0.001384395,0.1725,4.35,0.065,NA,11.9,NA,0.105,7.95,NA,8.4,7.35
107006528,2009,"16",NA,NA,NA,NA,22.05,NA,NA,0.0001376195,0.025,NA,NA,NA,11.1,NA,NA,7.4,NA,2.85,12.15
107006532,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006532,2009,"15",NA,NA,NA,NA,67.5666666666667,NA,NA,0.00202041533333333,0.0533333333333333,NA,NA,NA,9.16666666666667,NA,NA,8.23333333333333,NA,6.8,14.9666666666667
107006532,2010,"15",NA,NA,81,NA,55,62,8.3,0.001782683,0.4,7.5,0.0075,NA,13.8,NA,0.32,7.6,NA,12.8,3.7
107006533,2001,"16",NA,NA,NA,NA,NA,75.7,NA,0.000999787,NA,0.18,NA,NA,NA,NA,NA,8.11,NA,NA,NA
107006533,2005,"16",NA,NA,NA,NA,NA,70.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.05125,NA,NA,NA
107006533,2011,"16",NA,NA,NA,NA,33.5,70.5,1.85,0.0002392835,0.0125,1.15,0.005,NA,8.3,NA,0.035,7.95,NA,4.75,12.05
107006536,2000,"14",NA,NA,NA,NA,NA,35.5,NA,0.0005246075,NA,0.075,NA,NA,NA,NA,NA,6.62,NA,NA,NA
107006536,2003,"14",NA,NA,NA,NA,NA,40.9,NA,0.0013786345,NA,NA,NA,NA,NA,NA,NA,7.61,NA,NA,NA
107006536,2005,"14",NA,NA,NA,NA,NA,44.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.10875,NA,NA,NA
107006536,2011,"14",NA,NA,51.25,NA,36.55,43.75,2.075,0.0025703125,0.485,0.975,0.03,NA,8.75,NA,0.0725,7.375,NA,10.35,13.75
107006539,2011,"15",6.03333333333333,NA,NA,NA,45.2666666666667,64.6666666666667,1.33333333333333,0.001727933,0.0966666666666667,0.5,0.0233333333333333,NA,8.56666666666667,0.09,0.166666666666667,7.9,NA,5.86666666666667,11.5333333333333
107006539,2012,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006541,2001,"14",NA,NA,NA,NA,NA,69.5,NA,0.002915515,NA,0.155,NA,NA,NA,NA,NA,7.54,NA,NA,NA
107006541,2005,"14",NA,NA,NA,NA,NA,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.41125,NA,NA,NA
107006541,2012,"14",NA,NA,NA,NA,NA,61.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.525,NA,NA,7.225
107006543,2003,"14",NA,NA,NA,NA,NA,NA,NA,0.0017438135,NA,NA,NA,NA,NA,NA,NA,7.44,NA,NA,NA
107006543,2005,"14",NA,NA,NA,NA,NA,58.325,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.31125,NA,NA,NA
107006543,2012,"14",NA,NA,NA,NA,NA,65.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.525,NA,NA,7.725
107006544,2003,"14",NA,NA,NA,NA,NA,NA,NA,0.006364121,NA,NA,NA,NA,NA,NA,NA,7.44,NA,NA,NA
107006544,2005,"14",NA,NA,NA,NA,NA,82.9714285714286,NA,0.00182549488571429,NA,NA,NA,NA,NA,NA,NA,7.54428571428571,NA,NA,NA
107006544,2011,"14",NA,NA,113.75,NA,117.875,107.75,2.3,0.01091731275,0.655,0.4875,0.078125,NA,6.65,NA,0.61,7.9,NA,13,14.4
107006545,2004,"15",NA,NA,NA,NA,NA,NA,NA,0.000711412,NA,NA,NA,NA,NA,NA,NA,7.715,NA,NA,NA
107006545,2007,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006545,2010,"15",NA,NA,NA,NA,72.8,79.5,3.05,0.0004299335,0.025,1.625,0.03,NA,6.5,NA,0.18,7.65,NA,8.2,18.4
107006546,2011,"16",NA,NA,97.25,NA,26.9625,60.75,9.425,0.003629816,0.535625,8.6,0.065,NA,9.225,NA,0.2775,7.725,NA,5.975,9.575
107006549,2009,"15",NA,NA,NA,NA,70,NA,NA,0.00357158666666667,0.223809523809524,NA,NA,NA,9.3,NA,NA,7.84761904761905,NA,7.83809523809524,13.1809523809524
107006549,2010,"15",5.85,NA,NA,NA,79.25,99.5,NA,0.004056899,0.26,10.2,0.055,NA,13.6,0.115,0.2,8.2,NA,5.5,2.6
107006550,2001,"16",NA,NA,NA,NA,NA,NA,NA,0.001296885,NA,NA,NA,NA,NA,NA,NA,7.735,NA,NA,NA
107006550,2003,"16",NA,NA,NA,NA,NA,79,NA,0.0056078415,NA,NA,NA,NA,NA,NA,NA,7.805,NA,NA,NA
107006550,2005,"16",NA,NA,NA,NA,NA,77.6166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.71666666666667,NA,NA,NA
107006550,2006,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006551,2001,"16",NA,NA,NA,NA,NA,89.5,NA,0.001174232,NA,NA,NA,NA,NA,NA,NA,7.675,NA,NA,NA
107006551,2003,"16",NA,NA,NA,NA,NA,NA,NA,0.0255647955,NA,NA,NA,NA,NA,NA,NA,8.325,NA,NA,NA
107006551,2005,"16",NA,NA,NA,NA,NA,80.4714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.83428571428571,NA,NA,NA
107006551,2006,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006552,2004,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006553,2009,"14",NA,NA,NA,NA,63.904347826087,NA,NA,0.00130016782608696,0.101304347826087,NA,NA,NA,8.97391304347826,NA,NA,7.78695652173913,NA,8.47391304347826,14.4173913043478
107006554,2005,"14",NA,NA,NA,NA,NA,77.9428571428572,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92571428571429,NA,NA,NA
107006554,2011,"14",NA,NA,110.25,NA,36.075,69.75,0.9875,0.001780728,0.148125,0.25,0.0125,NA,7.4,NA,0.2075,7.75,NA,7.875,12.925
107006555,2005,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006555,2011,"14",4.475,NA,NA,NA,101.7,90.25,1.5125,0.00125015475,0.0975,1.2375,0.0193125,NA,7.55,0.06,0.095,7.875,NA,8.35,8.7
107006555,2012,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006556,2001,"15",NA,NA,NA,NA,NA,75.4,NA,0.0011563115,NA,NA,NA,NA,NA,NA,NA,7.685,NA,NA,NA
107006556,2003,"15",NA,NA,NA,NA,NA,45.5,NA,0.002705833,NA,NA,NA,NA,NA,NA,NA,7.445,NA,NA,NA
107006556,2004,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006556,2005,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006556,2007,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006556,2010,"15",NA,NA,NA,NA,94.95,88.5,3,0.004495553,0.185,1.525,0.02875,NA,8,NA,0.21,7.8,NA,8.45,19.4
107006556,2011,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0203125,NA,NA,NA,NA,NA,NA,NA,NA
107006556,2012,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034625,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006557,2011,"16",NA,NA,88.5,NA,22.775,58.5,1.625,0.0017444185,0.094375,1.3875,0.015625,NA,7.7,NA,NA,7.925,NA,7.75,13.9
107006559,2011,"14",NA,NA,108.75,NA,19.675,60.25,NA,0.005072031,0.15,7.975,0.0975,NA,8.2,NA,0.0975,8.2,NA,4.2,11.775
107006562,2010,"18",NA,NA,132.5,NA,34.7,78.5,9.46,0.001217372,0.0975,8.925,0.08125,NA,8,NA,0.165,7.65,NA,9.2,14.05
107006563,2007,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006563,2008,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006563,2009,"18",NA,NA,NA,NA,50.4,NA,NA,0.022775255,0.46,NA,NA,NA,11.1,NA,NA,8.03333333333333,NA,9.93333333333333,13.9666666666667
107006563,2012,"18",NA,NA,120,NA,65.4333333333333,85,4.23333333333333,NA,0.326666666666667,0.0533333333333333,4.36666666666667,NA,9.2,NA,NA,7.96666666666667,NA,NA,9.23333333333333
107006564,2007,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006564,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006564,2012,"16",NA,NA,NA,NA,NA,74.05,NA,NA,NA,NA,NA,NA,9.575,NA,NA,7.8,NA,NA,10.4
107006565,2011,"15",NA,NA,172.25,NA,2211.025,618,3.775,0.00511949425,0.348125,3.0625,0.18525,NA,8.05,NA,0.08,7.725,NA,9.4,13.2
107006567,2005,"16",NA,NA,NA,NA,NA,79.3571428571429,NA,NA,NA,NA,NA,101.285714285714,10.8,NA,NA,8.34285714285714,NA,NA,11.5285714285714
107006571,2003,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006572,2008,"14",NA,NA,NA,NA,52.5769230769231,119,NA,0.00417270969230769,1.02,0.0236923076923077,0.561538461538462,38.1538461538462,4.23076923076923,NA,0.258461538461538,7.19153846153846,NA,5.19230769230769,11.4923076923077
107006572,2012,"14",NA,NA,NA,NA,NA,118.15,NA,NA,NA,NA,NA,NA,6.75,NA,NA,7.2,NA,NA,9.9
107006573,2002,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006576,2003,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006576,2006,"5",NA,NA,NA,NA,NA,36,NA,NA,NA,NA,NA,95,9.3,NA,NA,8.1,NA,NA,16
107006584,2004,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006584,2007,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006585,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006588,2000,"5",NA,NA,NA,NA,10,12,0.9,0.000223186,0.025,0.00375,0.9,99,10.1,0.02,NA,7.6,0.03,2.5,12.5
107006588,2001,"5",NA,0.25,NA,NA,9,11,0.8,4.8346e-05,0.025,0.00375,0.8,81,8.6,0.0025,NA,7,0.02,3.2,10.5
107006595,2001,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006595,2003,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006602,2011,"12",NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,9.45,NA,NA,7.9,NA,NA,16.45
107006604,2010,"5",NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.62,NA,NA,NA
107006604,2011,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.40714285714286,NA,NA,NA
107006605,2011,"5",NA,NA,NA,NA,NA,24.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.814,NA,NA,NA
107006606,2011,"5",NA,NA,NA,NA,NA,24.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.928,NA,NA,NA
107006607,2011,"5",NA,NA,NA,NA,NA,16.075,NA,0.0001645805,NA,NA,0.00375,NA,NA,NA,NA,7.66,NA,NA,NA
107006610,2011,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0275,NA,NA,NA,NA,NA,NA,NA,NA
107006610,2012,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0463333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006612,2011,"5",NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,12.8,NA,NA,8.5,NA,NA,5.5
107006616,2011,"12",NA,NA,NA,NA,123.166666666667,93.5,2.86666666666667,0.0065784995,0.400416666666667,1.625,0.1,NA,7.18333333333333,NA,0.131666666666667,7.81666666666667,NA,6.35,16.4666666666667
107006635,2000,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2001,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2002,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2003,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2004,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2005,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2006,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2007,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2008,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006635,2009,"5",NA,NA,NA,NA,2.19583333333333,NA,NA,1.83685041666667e-05,0.025,NA,NA,NA,10.6083333333333,NA,NA,6.53333333333333,NA,NA,8.6
107006635,2010,"5",NA,NA,4.33636363636364,NA,NA,6.45454545454545,NA,3.42157249090909e-05,0.025,0.85,0.00622727272727273,NA,8.85454545454546,NA,NA,6.56363636363636,NA,NA,8.74545454545455
107006635,2011,"5",NA,NA,3.20833333333333,NA,2.6875,2.79166666666667,NA,1.10027983333333e-05,0.0125,0.495833333333333,0.00127083333333333,NA,10.0083333333333,NA,NA,6.60833333333333,NA,NA,8.5
107006635,2012,"5",NA,NA,3.125,NA,NA,NA,NA,NA,NA,NA,0.9,NA,11,NA,NA,6.55,NA,NA,6.88333333333333
107006638,2011,"5",NA,NA,4.81666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006639,2011,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000007,2008,"16",NA,NA,NA,NA,46.4166666666667,89.2666666666667,NA,0.000313369133333333,0.0916666666666667,0.0133333333333333,4.87666666666667,NA,9.88333333333333,NA,0.0766666666666667,7.31666666666667,0.00541666666666667,NA,8.5
110000008,2007,"16",NA,NA,NA,NA,280,149.5,NA,0.000459546166666667,0.183333333333333,0.0766666666666667,20.94,NA,8.01666666666667,NA,4.28333333333333,7.03333333333333,4.09333333333333,NA,13.5166666666667
110000008,2010,"16",NA,NA,NA,NA,328.333333333333,155.333333333333,NA,0.0007036755,0.0683333333333333,0.0225,12.4833333333333,NA,8.83333333333333,NA,0.64,7.55,0.486666666666667,NA,15.8166666666667
110000008,2011,"16",NA,NA,NA,NA,99.2,95.6,NA,0.000763331,0.09,0.005,4.21,NA,11.2,NA,0.51,7.8,0.36,NA,6
110000009,2000,"16",NA,NA,NA,NA,17.25,28.15,NA,9.41631833333333e-05,0.0583333333333333,0.00666666666666667,0.331666666666667,NA,9.86666666666667,NA,0.0583333333333333,6.93333333333333,0.00666666666666667,NA,9.65
110000009,2002,"16",NA,NA,NA,NA,NA,28.5333333333333,NA,0.00026068375,0.1125,0.00916666666666667,0.769166666666667,NA,9.24166666666667,NA,0.085,7.01666666666667,0.009375,NA,8.88333333333333
110000010,2008,"16",NA,NA,NA,NA,20.4833333333333,33.0166666666667,NA,0.00012282945,0.0533333333333333,0.005,0.708333333333333,NA,9.1,NA,0.11,7.15,0.0125,NA,9.41666666666667
110000010,2010,"16",NA,NA,NA,NA,NA,NA,0.786041666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000011,2008,"16",NA,NA,NA,NA,27.45,42.1833333333333,NA,0.000439396666666667,0.0933333333333333,0.005,1.145,NA,10.45,NA,0.116666666666667,7.4,0.0304166666666667,NA,9.61666666666667
110000012,2007,"16",NA,NA,65.0166666666667,NA,31.0333333333333,49.2,3.85333333333333,NA,0.0666666666666667,0.0233333333333333,3.29333333333333,NA,10.3333333333333,0.0183333333333333,NA,7,NA,NA,10.8
110000012,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000012,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.15,NA,NA,NA
110000012,2010,"16",NA,NA,NA,NA,NA,NA,2.79520833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000013,2010,"16",NA,NA,NA,NA,NA,NA,2.79520833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000018,2008,"16",NA,NA,NA,NA,35.6333333333333,47.4333333333333,NA,0.000162423916666667,0.0833333333333333,0.0075,1.75666666666667,NA,10.3666666666667,NA,0.0833333333333333,7.01666666666667,0.00541666666666667,NA,9.76666666666667
110000018,2010,"16",NA,NA,NA,NA,NA,NA,1.48104166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000019,2008,"16",NA,NA,NA,NA,48.0166666666667,72.7666666666667,NA,0.000156344566666667,0.365,0.005,1.37666666666667,NA,10.6333333333333,NA,0.085,6.36666666666667,0.00541666666666667,NA,9.83333333333333
110000019,2009,"16",NA,NA,NA,NA,44.6166666666667,66.0166666666667,NA,0.000146662933333333,0.266666666666667,0.005,1.39,NA,11.0333333333333,NA,0.0933333333333333,6.46666666666667,0.0025,NA,10.3833333333333
110000019,2010,"16",NA,NA,NA,NA,NA,NA,1.1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000019,2011,"16",NA,NA,NA,NA,NA,NA,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000020,2008,"16",NA,NA,NA,NA,18.2,32.1,NA,0.000132031383333333,0.0408333333333333,0.005,1.23333333333333,NA,11.2666666666667,NA,0.121666666666667,7.28333333333333,0.00541666666666667,NA,8.51666666666667
110000021,2008,"16",NA,NA,NA,NA,24.0833333333333,44.1166666666667,NA,0.00012575525,0.0583333333333333,0.005,1.24666666666667,NA,10.7666666666667,NA,0.095,7.06666666666667,0.00541666666666667,NA,8.7
110000022,2008,"16",NA,NA,NA,NA,18.8666666666667,40,NA,0.000295123183333333,0.0866666666666667,0.02,4.52833333333333,NA,10.6166666666667,NA,0.0983333333333333,7.25,0.01,NA,9.7
110000022,2009,"16",NA,NA,NA,NA,17.7166666666667,36.5666666666667,NA,0.0001928231,0.0933333333333333,0.0141666666666667,3.52833333333333,NA,9.55,NA,0.108333333333333,7,0.0120833333333333,NA,9.76666666666667
110000022,2010,"16",NA,NA,NA,NA,NA,NA,2.365625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000022,2011,"16",NA,NA,NA,NA,NA,NA,3.867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000023,2008,"16",NA,NA,NA,NA,22.2666666666667,35.6333333333333,NA,0.000212520916666667,0.1,0.005,1.45666666666667,NA,10.6333333333333,NA,0.133333333333333,7.05,0.0025,NA,9.35
110000024,2008,"16",NA,NA,NA,NA,21.2,38,NA,0.000365372,0.143333333333333,0.005,1.18666666666667,NA,10.5166666666667,NA,0.133333333333333,7.16666666666667,0.005,NA,8.75
110000025,2008,"16",NA,NA,NA,NA,22.0833333333333,41.3166666666667,NA,0.00020171015,0.065,0.0075,2.01,NA,10.75,NA,0.09,7.15,0.00625,NA,9.36666666666667
110000025,2010,"16",NA,NA,NA,NA,NA,NA,1.89681818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000026,2010,"16",NA,NA,NA,NA,NA,NA,1.89681818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000027,2008,"16",NA,NA,NA,NA,15.9333333333333,26.0666666666667,NA,0.00019886675,0.0483333333333333,0.005,1.59666666666667,NA,11.3833333333333,NA,0.121666666666667,7.35,0.00916666666666667,NA,8.53333333333333
110000028,2008,"16",NA,NA,NA,NA,25.0666666666667,43.5,NA,0.000390215833333333,0.231666666666667,0.0116666666666667,0.933333333333333,NA,9.9,NA,0.0916666666666667,7.06666666666667,0.00375,NA,9.05
110000029,2008,"16",NA,NA,NA,NA,30.5,53.85,NA,0.00076971705,0.170833333333333,0.0141666666666667,1.14333333333333,NA,10.5333333333333,NA,0.105,7.46666666666667,0.00916666666666667,NA,9.25
110000030,2003,"16",NA,NA,NA,NA,37.9666666666667,55.3166666666667,NA,0.000928863883333333,0.3675,0.02375,1.42333333333333,NA,10.8666666666667,NA,0.103333333333333,7.26666666666667,0.01375,NA,10.1333333333333
110000030,2004,"16",NA,NA,NA,NA,34.2428571428571,54.6428571428571,NA,0.000529439285714286,0.224285714285714,0.0196428571428571,1.14285714285714,NA,10.2428571428571,NA,0.128571428571429,7.22857142857143,0.0175,NA,11.0714285714286
110000042,2002,"16",NA,NA,NA,NA,40.8333333333333,75.9833333333333,NA,0.001476945,0.133333333333333,0.0366666666666667,3.01666666666667,NA,8.43333333333333,NA,NA,7.81666666666667,0.0291666666666667,NA,9.8
110000044,2008,"16",NA,NA,NA,NA,52.4333333333333,92.6666666666667,NA,0.000887455166666667,0.0816666666666667,0.0333333333333333,3.51166666666667,NA,8.46666666666667,NA,0.103333333333333,7.66666666666667,0.0333333333333333,NA,10.0166666666667
110000044,2009,"16",NA,NA,NA,NA,55.1833333333333,89,NA,0.00107779398333333,0.0808333333333333,0.0333333333333333,2.615,NA,8.95,NA,0.121666666666667,7.81666666666667,0.0466666666666667,NA,10.5333333333333
110000045,2007,"16",NA,NA,87,NA,28.8,58.2,NA,NA,0.04,0.0164,1.368,NA,9.32,0.0202,0.0562,7.74,NA,NA,8.92
110000045,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000045,2009,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0189285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA
110000045,2010,"16",NA,NA,85.1666666666667,NA,25.75,56.3333333333333,NA,NA,0.095,0.04,1.92166666666667,NA,9.13333333333333,0.0383333333333333,0.113333333333333,7.45,NA,NA,10.5166666666667
110000045,2011,"16",NA,NA,83,NA,24.5333333333333,47.6,1.95,NA,0.0533333333333333,0.02,1.58833333333333,NA,9.88333333333333,0.0183333333333333,0.0666666666666667,7.65,NA,NA,9.81666666666667
110000045,2012,"16",NA,NA,83.6666666666667,NA,24.9666666666667,53.3333333333333,NA,NA,0.0883333333333333,0.0183333333333333,1.565,NA,10.4833333333333,0.0216666666666667,0.0633333333333333,7.61666666666667,NA,NA,8.11666666666667
110000046,2002,"16",NA,NA,NA,NA,32.3333333333333,62.5,NA,0.0006275135,0.0583333333333333,0.01875,1.16833333333333,NA,11.3166666666667,NA,NA,7.81666666666667,0.00966666666666667,NA,8.25
110000047,2008,"16",NA,NA,NA,NA,35.9666666666667,66.3333333333333,NA,0.000457901633333333,0.0375,0.0108333333333333,1.81166666666667,NA,10.1333333333333,NA,0.0683333333333333,7.81666666666667,0.0125,NA,9.63333333333333
110000050,2008,"16",NA,NA,NA,NA,29.9166666666667,70.3333333333333,NA,0.000962285416666667,0.0991666666666667,0.0416666666666667,4.865,NA,9.06666666666667,NA,0.0833333333333333,7.75,0.0283333333333333,NA,9.28333333333333
110000051,2005,"16",NA,NA,NA,NA,36.3333333333333,67.5,NA,0.000648601083333333,0.0270833333333333,0.01375,1.80833333333333,NA,11.05,NA,NA,8.03333333333333,0.0171666666666667,NA,11.7333333333333
110000051,2006,"16",NA,NA,NA,NA,40.1666666666667,55,NA,0.00107485161666667,0.150416666666667,0.0266666666666667,1.40833333333333,NA,10.1666666666667,NA,NA,7.86666666666667,0.0325,NA,12.3166666666667
110000052,2008,"16",NA,NA,NA,NA,38,67.1666666666667,NA,0.0006169485,0.0383333333333333,0.0141666666666667,2.38166666666667,NA,10.8833333333333,NA,0.248333333333333,7.88333333333333,0.0183333333333333,NA,10.6333333333333
